NAME,EXP,POS_HEI_WEI,GRADE,AGE,SKILL,HISCH,HOTOWN,STARCOLL,COLLDIST,NUMOFF,INSTA,TWIT,TIK,NILVAL
Caleb Burton,2023 - present,WR / 5-10.5 / 155,Redshirt Freshman,19,92.89,Lake Travis,"Del Valle, TX",Ohio State,1070 mi.,25,21K,10.1K,36K,nan
Antonio Kite,2022 - present,S / 6-1 / 180,Redshirt Freshman,20,92.83,Anniston Sch,"Anniston, AL",Alabama,106 mi.,16,nan,4K,nan,$101K
JaDarian Rhym,2022 - present,CB / 6-1 / 180,Sophomore,19,92.81,Valdosta,"Valdosta, GA",Auburn,177 mi.,15,12.8K,2.5K,nan,$106K
Davison Igbinosun,2023 - present,CB / 6-1 / 185,Sophomore,19,92.79,Union,"Union, NJ",Ole Miss,940 mi.,25,33K,5.3K,2.2K,$120K
Tyre West,2022 - present,DL / 6-2.5 / 280,Sophomore,20,92.78,Tift County,"Tifton, GA",Tennessee,311 mi.,24,12.1K,3.8K,nan,$132K
Khamauri Rogers,2023 - present,CB / 5-11 / 165,Redshirt Freshman,19,92.64,Holmes County,"Lexington, MS",Miami,780 mi.,25,11K,6.9K,17.7K,nan
Addison Nichols,2022 - present,IOL / 6-5 / 312,Redshirt Freshman,20,92.62,Greater Atlanta Christian School,"Norcross, GA",Tennessee,141 mi.,25,9K,4.1K,1.2K,$130K
Carson Hinzman,2022 - present,IOL / 6-4 / 270,Sophomore,19,92.59,Saint Croix Central,"Hammond, WI",Ohio State,588 mi.,25,4.3K,3.5K,24K,$87K
Laterrance Welch,2022 - present,CB / 6-0 / 187,Sophomore,19,92.59,Acadiana,"Lafayette, LA",LSU,51 mi.,25,15.1K,4.1K,4K,$91K
Wesley Bissainthe,2022 - present,LB / 6-1 / 200,Sophomore,19,92.52,Miami Central,"Miami, FL",Miami,5 mi.,25,4.6K,3.6K,10.1K,$74K
Aaron Graves,2022 - present,DL / 6-4 / 269,Sophomore,20,92.49,Southeast Valley,"Gowrie, IA",Iowa,152 mi.,1,6K,nan,1K,nan
D.J. Wesolak,2022 - present,LB / 6-3 / 239,Redshirt Freshman,20,92.48,Boonville,"Boonville, MO",Missouri,26 mi.,25,11.2K,4.3K,334,nan
Julian Armella,2022 - present,OT / 6-5.5 / 290,Redshirt Freshman,19,92.47,St. Thomas Aquinas,"Miami, FL",Florida State,399 mi.,25,27K,10K,29K,$116K
Blake Miller,2022 - present,OT / 6-6 / 320,Sophomore,19,92.45,Strongsville,"Strongsville, OH",Clemson,461 mi.,21,2.3K,1.9K,nan,nan
Robert Woodyard,2022 - present,LB / 6-1 / 210,Redshirt Freshman,20,92.37,Williamson,"Mobile, AL",Auburn,193 mi.,13,2.6K,1.4K,nan,nan
Jimmy Rolder,2022 - present,LB / 6-2 / 220,Sophomore,19,92.35,Marist,"Chicago, IL",Michigan,195 mi.,5,4.9K,2.7K,nan,$69K
Matthew Golden,2022 - present,WR / 6-1 / 190,Sophomore,20,92.35,Klein Cain,"Houston, TX",Houston,0 mi.,22,10.9K,3.8K,7K,nan
Aiden Gobaira,2022 - present,EDGE / 6-5 / 220,Redshirt Freshman,19,92.32,Chantilly,"Chantilly, VA",Notre Dame,501 mi.,17,4.9K,2.1K,281,nan
Kristopher Ross,2022 - present,DL / 6-3 / 280,Redshirt Freshman,19,92.29,North Shore,"Houston, TX",Texas,147 mi.,15,nan,2.8K,2,$168K
Chace Biddle,2022 - present,S / 5-11 / 190,Sophomore,19,92.26,Garland,"Garland, TX",TCU,43 mi.,23,-,1.6K,nan,nan
Jaydon Blue,2022 - present,RB / 5-8.5 / 192,Sophomore,19,92.25,Klein Cain,"Houston, TX",Texas,147 mi.,25,1,8.8K,1.5K,$178K
Tavorus Jones,2022 - present,RB / 5-11 / 188,Redshirt Freshman,20,92.25,Burges,"El Paso, TX",Missouri,941 mi.,25,7.9K,2.8K,390,nan
Tyreese Fearbry,2022 - present,EDGE / 6-5 / 233,Redshirt Freshman,19,92.23,Perry Traditional Academy,"Pittsburgh, PA",Kentucky,296 mi.,14,1.5K,2.1K,nan,nan
A.J. Duffy,2022 - present,QB / 6-2 / 220,Redshirt Freshman,20,92.20,IMG Academy,"Bradenton, FL",Florida State,234 mi.,3,15.8K,10.1K,757,nan
Tychaun Chapman,2022 - present,WR / 5-9.5 / 164,Redshirt Freshman,19,92.12,Landstown,"Virginia Beach, VA",North Carolina,180 mi.,24,1,2.3K,8,nan
Jaden Mickey,2022 - present,CB / 5-11.5 / 170,Sophomore,19,92.12,Centennial,"Corona, CA",Notre Dame,1780 mi.,19,6.1K,3.4K,709,nan
Tayven Jackson,2023 - present,QB / 6-3.5 / 189,Redshirt Freshman,19,92.12,Center Grove,"Greenwood, IN",Tennessee,281 mi.,25,37K,8.4K,15,$80K
Mehki Flowers,2022 - present,S / 6-0 / 190,Redshirt Freshman,19,92.10,Central Dauphin East,"Harrisburg, PA",Penn State,64 mi.,22,8.8K,5.2K,nan,$75K
Devon Jackson,2022 - present,LB / 6-2 / 201,Redshirt Freshman,19,92.10,Burke,"Omaha, NE",Oregon,1386 mi.,19,3.6K,3K,nan,nan
Tayon Holloway,2022 - present,CB / 5-11 / 164,Redshirt Freshman,19,92.04,Green Run,"Virginia Beach, VA",North Carolina,180 mi.,14,69,1.8K,nan,nan
Sherrod Covil,2022 - present,S / 5-11 / 185,Sophomore,20,92.00,Oscar Smith,"Chesapeake, VA",Clemson,398 mi.,25,18.6K,4.9K,81K,$64K
Kojo Antwi,2022 - present,WR / 5-11.5 / 188,Sophomore,19,91.99,Lambert,"Suwanee, GA",Ohio State,422 mi.,25,9.1K,5.4K,63,$99K
Popeye Williams,2022 - present,EDGE / 6-3 / 231,Sophomore,19,91.97,Westfield,"Westfield, IN",Louisville,125 mi.,20,4K,4.1K,538,nan
Collin Sadler,2022 - present,IOL / 6-6 / 310,Redshirt Freshman,19,91.96,Greenville,"Greenville, SC",Clemson,26 mi.,25,3.3K,3.3K,162,nan
Devin Moore,2022 - present,CB / 6-1.5 / 189,Sophomore,19,91.88,Naples,"Naples, FL",Florida,245 mi.,25,8K,6.4K,1.6K,$95K
Kamari Ramsey,2022 - present,S / 6-0 / 199,Redshirt Freshman,19,91.85,Sierra Canyon,"Chatsworth, CA",UCLA,30 mi.,16,3K,1.4K,225,nan
Malaki Hamrick,2022 - present,LB / 6-4 / 205,Sophomore,19,91.82,Shelby,"Shelby, NC",North Carolina,148 mi.,18,3K,2.4K,68,nan
Germie Bernard,2023 - present,WR / 6-0 / 200,Sophomore,19,91.81,Liberty,"Henderson, NV",Michigan State,1679 mi.,13,14.6K,3.3K,579,nan
Niuafe Tuihalamaka,2022 - present,LB / 6-1.75 / 226,Sophomore,20,91.80,Bishop Alemany,"Mission Hills, CA",Notre Dame,1815 mi.,19,5.3K,3.3K,25,nan
DJ Allen,2022 - present,WR / 5-11 / 189,Redshirt Freshman,19,91.78,Gladewater,"Gladewater, TX",TCU,139 mi.,20,6K,2.2K,29K,nan
Nicholas Anderson,2022 - present,WR / 6-3.5 / 190,Redshirt Freshman,19,91.78,Katy,"Katy, TX",Oklahoma,384 mi.,25,5.4K,9.3K,1.6K,$77K
Keyan Burnett,2022 - present,TE / 6-4 / 222,Sophomore,20,91.76,Servite,"Anaheim, CA",Arizona,420 mi.,19,3.7K,1.7K,44,nan
Jyaire Brown,2022 - present,CB / 5-10 / 166.8,Sophomore,19,91.73,Lakota West,"West Chester, OH",Ohio State,91 mi.,25,15.5K,8.3K,10.8K,nan
De'Nylon Morrissette,2022 - present,WR / 6-0.25 / 197.4,Sophomore,19,91.70,North Cobb,"Snellville, GA",Georgia,42 mi.,21,12.2K,3.3K,nan,$90K
Joshua Josephs,2022 - present,EDGE / 6-3 / 210,Sophomore,19,91.70,North Cobb,"Kennesaw, GA",Tennessee,139 mi.,25,3.9K,3.1K,331,$134K
Maalik Murphy,2022 - present,QB / 6-5 / 232,Redshirt Freshman,19,91.70,Junipero Serra,"Gardena, CA",Texas,1227 mi.,25,28K,14K,nan,$221K
Ryan Otton,2022 - present,TE / 6-5.5 / 225,Redshirt Freshman,-,91.69,Tumwater,"Olympia, WA",Washington,50 mi.,14,1.5K,1.2K,nan,nan
Keaten Wade,2022 - present,EDGE / 6-5 / 250,Sophomore,19,91.65,Summit,"Spring Hill, TN",Kentucky,207 mi.,25,7.7K,4.5K,56,nan
Moses Walker,2022 - present,LB / 6-1 / 200,Sophomore,20,91.63,Erasmus Hall,"Brooklyn, NY",Rutgers,27 mi.,14,6.4K,1.3K,162,nan
Jaron Willis,2023 - present,LB / 6-2 / 220,Redshirt Freshman,20,91.62,Lee County,"Leesburg, GA",Ole Miss,358 mi.,25,2.9K,3.1K,220,nan
Katin Houser,2022 - present,QB / 6-3 / 201,Redshirt Freshman,19,91.61,St. John Bosco,"Bellflower, CA",Michigan State,1911 mi.,19,11.9K,5.7K,nan,$65K
Shaleak Knotts,2022 - present,WR / 6-1 / 181,Sophomore,19,91.60,Monroe,"Monroe, NC",Maryland,336 mi.,21,6.4K,1.9K,93,nan
Jadarian Price,2022 - present,RB / 5-11 / 180,Redshirt Freshman,19,91.59,Denison,"Denison, TX",Notre Dame,785 mi.,20,12.9K,3K,778,nan
Sam Horn,2022 - present,QB / 6-3 / 200,Redshirt Freshman,20,91.57,Collins Hill,"Suwanee, GA",Missouri,563 mi.,17,8.8K,5.5K,nan,nan
Rayshon Luke,2022 - present,RB / 5-8 / 156,Sophomore,19,91.57,St. John Bosco,"Bellflower, CA",Arizona,430 mi.,15,16.2K,2.1K,324,nan
Marquez Dortch,2023 - present,WR / 6-0 / 175,Redshirt Freshman,19,91.53,George County,"Lucedale, MS",Mississippi State,176 mi.,6,nan,1.9K,nan,nan
Kaian Roberts-Day,2022 - present,TE / 6-3 / 232,Redshirt Freshman,19,91.51,Festus,"Festus, MO",Baylor,593 mi.,9,1.4K,2.2K,398,nan
Kaleb Webb,2022 - present,WR / 6-3 / 195,Redshirt Freshman,-,91.50,McEachern,"Powder Springs, GA",Tennessee,151 mi.,14,7.2K,3.5K,105,$137K
Jamari Lyons,2022 - present,DL / 6-3.5 / 285,Redshirt Freshman,20,91.50,Viera,"Melbourne, FL",Florida,149 mi.,24,2K,2.2K,nan,$82K
Ollie Gordon,2022 - present,RB / 6-1.5 / 210,Sophomore,19,91.44,Trinity,"Euless, TX",Oklahoma State,222 mi.,18,6.6K,5.8K,nan,nan
Austin Jordan,2022 - present,S / 6-0 / 190,Sophomore,19,91.42,Ryan,"Denton, TX",Texas,207 mi.,20,13.3K,4.2K,4.5K,$188K
Wesley Grimes,2022 - present,WR / 6-2 / 167,Sophomore,-,91.35,Millbrook,"Raleigh, NC",Wake Forest,89 mi.,19,nan,1.3K,nan,nan
Abdul Carter,2022 - present,LB / 6-3 / 249,Sophomore,-,91.35,La Salle College,"Philadelphia, PA",Penn State,154 mi.,16,14.1K,3.5K,nan,$539K
Jeremiah Dillon,2022 - present,WR / 6-1 / 170,Redshirt Freshman,19,91.34,Tylertown,"Mccomb, MS",Ole Miss,223 mi.,10,3.9K,1.1K,nan,$68K
Holden Geriner,2022 - present,QB / 6-3 / 210,Redshirt Freshman,19,91.29,Benedictine Military School,"Savannah, GA",Auburn,262 mi.,13,13.7K,6.8K,302,nan
Hunter Erb,2022 - present,IOL / 6-6 / 325,Redshirt Freshman,19,91.23,Eaton,"Haslet, TX",Texas A&M,175 mi.,2,2.1K,2.7K,65,$72K
Bobby Taylor,2022 - present,CB / 6-1 / 173,Redshirt Freshman,19,91.23,Katy,"Katy, TX",Texas A&M,64 mi.,25,20K,14.7K,61K,$104K
Caden Story,2022 - present,DL / 6-3 / 280,Redshirt Freshman,19,91.23,Lanett,"Lanett, AL",Clemson,187 mi.,14,-,1.8K,1.5K,nan
George Fitzpatrick,2022 - present,OT / 6-5.25 / 273.8,Sophomore,19,91.23,Cherry Creek,"Englewood, CO",Ohio State,1162 mi.,25,4.1K,2.6K,nan,$85K
DeMario Tolan,nan,LB / 6-1.5 / 200,nan,nan,91.17,Dr. Phillips,"Kissimmee, FL",LSU,605 mi.,25,7.7K,4.1K,1.1K,nan
Jacob Sexton,2022 - present,IOL / 6-6 / 294,Sophomore,19,91.17,Deer Creek,"Edmond, OK",Oklahoma,37 mi.,19,1,13.9K,5.1K,$66K
Kobie McKinzie,2022 - present,LB / 6-2 / 245,Redshirt Freshman,20,91.16,Lubbock-Cooper,"Lubbock, TX",Oklahoma,285 mi.,16,8.5K,17.9K,316,$82K
Alex VanSumeren,2022 - present,DL / 6-3 / 300,Redshirt Freshman,19,91.16,Garber,"Essexville, MI",Michigan State,67 mi.,21,2.5K,2.6K,nan,nan
Fisher Anderson,2022 - present,OT / 6-7 / 269,Sophomore,20,91.15,Franklin,"Franklin, TN",Stanford,1943 mi.,25,4.7K,2.1K,32K,nan
Holden Staes,2022 - present,TE / 6-4 / 230,Sophomore,20,91.13,Westminster School,"Atlanta, GA",Notre Dame,557 mi.,25,4.1K,2.8K,nan,nan
Justin Williams-Thomas,2023 - present,RB / 6-0 / 202,Redshirt Freshman,19,91.11,East Paulding,"Dallas, GA",Tennessee,146 mi.,25,41K,6.3K,nan,$80K
Anto Saka,2022 - present,EDGE / 6-1.5 / 230,Sophomore,19,91.08,Loyola Blakefield,"Towson, MD",Northwestern,607 mi.,25,1.8K,1.1K,319,nan
Demond Claiborne,2022 - present,RB / 5-9.5 / 180,Sophomore,19,91.07,King William,"King William, VA",Wake Forest,205 mi.,8,-,915,nan,nan
Martrell Harris,2022 - present,LB / 6-2 / 215,Sophomore,19,91.06,The Woodlands,"The Woodlands, TX",Texas A&M,57 mi.,14,nan,1.5K,nan,$67K
Cam Miller,2022 - present,CB / 6-0 / 183,Sophomore,-,91.02,Trinity Christian Academy,"Jacksonville, FL",Penn State,755 mi.,17,5K,2.1K,441,$71K
Anthony Ivey,2022 - present,WR / 5-11 / 180,Redshirt Freshman,19,90.94,Manheim Township,"Lancaster, PA",Penn State,96 mi.,13,6K,2.2K,453,$72K
Jordan James,2022 - present,RB / 5-10 / 205,Sophomore,19,90.91,Oakland,"Murfreesboro, TN",Oregon,2011 mi.,18,8.6K,3.8K,nan,nan
Kaden Helms,2022 - present,TE / 6-4.5 / 220,Redshirt Freshman,19,90.91,Bellevue West,"Bellevue, NE",Oklahoma,415 mi.,25,9.9K,14.4K,81K,$89K
Cameron Williams,2022 - present,OT / 6-5 / 375,Sophomore,19,90.90,Duncanville,"Duncanville, TX",Texas,172 mi.,25,12.9K,4.2K,nan,$176K
Jadyn Marshall,2022 - present,WR / 6-1 / 180,Redshirt Freshman,19,90.88,St. Mary's,"Stockton, CA",UCLA,324 mi.,13,5.2K,1.6K,97K,nan
Markeith Williams,2022 - present,S / 6-1 / 175,Redshirt Freshman,20,90.86,Evans,"Orlando, FL",Miami,205 mi.,20,nan,2.1K,nan,$64K
Dallan Hayden,2022 - present,RB / 5-11 / 187,Sophomore,20,90.82,Christian Brothers,"Memphis, TN",Ohio State,515 mi.,25,15.5K,7.2K,1.1K,$105K
Anthony Smith,2022 - present,DL / 6-5 / 280,Redshirt Freshman,19,90.81,Shippensburg Area,"Shippensburg, PA",Minnesota,871 mi.,17,nan,899,nan,nan
Alex Afari,2022 - present,S / 6-2 / 214,Sophomore,19,90.81,Lakota West,"West Chester, OH",Kentucky,91 mi.,21,3.9K,2K,1,nan
Reggie Fleurima,2022 - present,CB / 6-2 / 200,Sophomore,20,90.80,Naperville Central,"Naperville, IL",Northwestern,30 mi.,14,2.5K,1.7K,nan,nan
Austin Brown,2022 - present,S / 6-0.5 / 190,Sophomore,19,90.77,Johnston City,"Johnston City, IL",Wisconsin,364 mi.,18,4.5K,1.4K,1.4K,nan
Armani Winfield,2022 - present,WR / 6-2 / 180,Redshirt Freshman,19,90.75,Lewisville,"Lewisville, TX",Baylor,104 mi.,25,7.4K,5.3K,5.6K,nan
Elijah Brown,2023 - present,TE / 6-6 / 250,Redshirt Freshman,20,90.74,Wayne,"Dayton, OH",Alabama,494 mi.,19,4.8K,2K,1.1K,nan
Deshawn Woods,nan,OT / 6-5 / 265,nan,nan,90.68,Central,"Omaha, NE",Wyoming,515 mi.,15,1.7K,2K,22K,nan
Khamari Terrell,2022 - present,CB / 6-1 / 170,Sophomore,-,90.67,Shoemaker,"Killeen, TX",Oregon,1641 mi.,10,3.1K,1.6K,240,nan
Harrison Taggart,2023 - present,LB / 6-2 / 200,Redshirt Freshman,19,90.63,Corner Canyon,"Draper, UT",Oregon,625 mi.,19,3.6K,3.3K,1.2K,nan
Justyn Martin,2022 - present,QB / 6-2 / 201,Redshirt Freshman,19,90.63,Inglewood,"Inglewood, CA",UCLA,7 mi.,15,10.9K,2.5K,2.3K,nan
Isaac Hamm,nan,DL / 6-5 / 260,nan,nan,90.62,nan,nan,Wisconsin,12 mi.,11,3.4K,1.7K,nan,nan
Austin Ausberry,2022 - present,S / 6-0 / 196,Redshirt Freshman,19,90.59,University Lab,"Baton Rouge, LA",Auburn,364 mi.,17,5K,3.3K,nan,$99K
Gracen Halton,2022 - present,DL / 6-2 / 262,Sophomore,19,90.56,St. Augustine,"San Diego, CA",Oklahoma,1151 mi.,22,6.2K,7.3K,nan,$68K
Tevarua Tafiti,2022 - present,LB / 6-3 / 222,Sophomore,18,90.56,Punahou,"Honolulu, HI",Stanford,2398 mi.,22,2.8K,1.3K,nan,nan
Isaac Thompson,2022 - present,S / 6-0 / 196,Redshirt Freshman,19,90.54,St. Louis University,"Saint Louis, MO",Missouri,111 mi.,25,3.4K,2.7K,nan,nan
Kevonte Henry,nan,EDGE / 6-4 / 205,nan,nan,90.54,Leuzinger,"Los Angeles, CA",Oklahoma,1194 mi.,9,2.3K,3.4K,1,nan
Jacolby Spells,2022 - present,CB / 5-11 / 177,Sophomore,20,90.54,American Heritage,"Fort Lauderdale, FL",West Virginia,934 mi.,25,4.7K,2.5K,68K,nan
Deone Walker,2022 - present,DL / 6-6 / 345,Sophomore,19,90.52,Cass Technical,"Detroit, MI",Kentucky,308 mi.,25,6.5K,4.6K,463,$320K
Jerry Cross,2022 - present,TE / 6-5 / 254,Redshirt Freshman,19,90.52,King,"Milwaukee, WI",Penn State,538 mi.,9,5.5K,4K,2.1K,$72K
Dane Key,2022 - present,WR / 6-2 / 189,Sophomore,20,90.51,Frederick Douglass,"Lexington, KY",Kentucky,0 mi.,22,17.2K,6.5K,663,$61K
Patrick Kutas,2022 - present,IOL / 6-5 / 284,Sophomore,19,90.51,Christian Brothers,"Memphis, TN",Arkansas,225 mi.,23,2.6K,2.5K,nan,nan
Colston Loveland,2022 - present,TE / 6-5 / 230,Sophomore,19,90.50,Gooding,"Gooding, ID",Michigan,1560 mi.,14,17.2K,4K,984,$80K
Ty Chan,2022 - present,IOL / 6-5 / 300,Redshirt Freshman,20,90.50,Lawrence Academy,"Groton, MA",Notre Dame,754 mi.,12,3.9K,2.6K,8,nan
Joe Strickland,2022 - present,DL / 6-4 / 275,Redshirt Freshman,19,90.49,Brebeuf Jesuit,"Indianapolis, IN",Purdue,66 mi.,24,8.7K,2.4K,nan,nan
Myles Rowser,nan,S / 6-0 / 178,nan,nan,90.49,Belleville,"Detroit, MI",Campbell,470 mi.,25,3.6K,4.7K,nan,nan
Jacob Allen,2022 - present,IOL / 6-6 / 293,Sophomore,20,90.49,Hun School ,"Princeton, NJ",Rutgers,16 mi.,25,-,2.3K,nan,nan
J.Q. Hardaway,2023 - present,CB / 6-3 / 185,Sophomore,19,90.46,Central,"Phenix City, AL",Cincinnati,458 mi.,25,5.6K,4.3K,nan,nan
Kip Lewis,2022 - present,LB / 6-1 / 200,Redshirt Freshman,19,90.44,Carthage,"Carthage, TX",Oklahoma,274 mi.,21,2.6K,8.7K,548,$74K
Gunner Givens,2022 - present,DL / 6-5 / 290,Redshirt Freshman,20,90.43,Lord Botetourt,"Daleville, VA",Virginia Tech,30 mi.,25,11.2K,4.6K,462,nan
Nolan Ziegler,2022 - present,LB / 6-2.5 / 201,Redshirt Freshman,19,90.41,Catholic Central,"Grand Rapids, MI",Notre Dame,94 mi.,13,7.4K,4K,nan,nan
Kenneth Grant,2022 - present,DL / 6-4 / 350,Sophomore,19,90.39,Merrillville,"Merrillville, IN",Michigan,186 mi.,12,4.4K,3.7K,503,nan
Stone Blanton,2022 - present,LB / 6-3 / 218,Sophomore,21,90.39,Madison-Ridgeland Academy,"Madison, MS",South Carolina,536 mi.,20,7.4K,5.9K,16,nan
Garret Rangel,2022 - present,QB / 6-2 / 174,Redshirt Freshman,20,90.39,Lone Star,"Frisco, TX",Oklahoma State,202 mi.,10,4.5K,2.6K,299,nan
Jayden Rowe,2022 - present,CB / 6-3 / 210,Redshirt Freshman,20,90.38,Union,"Tulsa, OK",Oklahoma,96 mi.,14,4.2K,10K,nan,$76K
R Mason Thomas,2022 - present,DL / 6-1.5 / 215,Sophomore,19,90.38,Cardinal Gibbons,"Fort Lauderdale, FL",Oklahoma,1195 mi.,23,2.8K,3.2K,nan,$65K
Kody Jones,2022 - present,CB / 5-10 / 175,Sophomore,19,90.38,Germantown,"Germantown, TN",Michigan,591 mi.,25,4K,3.8K,nan,$68K
Taylor Groves,2022 - present,S / 6-2 / 175,Redshirt Freshman,19,90.38,East Robertson,"Cross Plains, TN",Ole Miss,219 mi.,25,8.7K,3.4K,nan,$73K
Omari Kelly,2022 - present,WR / 5-11.5 / 174,Sophomore,19,90.38,Hewitt-Trussville,"Trussville, AL",Auburn,98 mi.,25,nan,2.3K,1.1K,nan
Daniel Lyons,2022 - present,DL / 6-4 / 285,Redshirt Freshman,19,90.37,Homestead ,"Homestead, FL",Florida State,410 mi.,25,5.8K,2K,nan,nan
Trevor Etienne,2022 - present,RB / 5-8.25 / 218.8,Sophomore,19,90.36,Jennings,"Jennings, LA",Florida,621 mi.,23,57K,12.4K,nan,$278K
Kye Stokes,2022 - present,S / 6-2 / 185,Sophomore,19,90.29,Armwood,"Seffner, FL",Ohio State,837 mi.,25,15.8K,4.2K,nan,$105K
Ja'Marion Wayne,2022 - present,WR / 6-3 / 181,Redshirt Freshman,20,90.27,West,"Ballwin, MO",Missouri,92 mi.,7,nan,1.1K,nan,nan
Ramon Brown,2022 - present,RB / 6-0 / 208,Sophomore,20,90.27,Manchester,"Midlothian, VA",Maryland,115 mi.,20,4.8K,2.5K,172,nan
Antonio Gates Jr.,2022 - present,WR / 6-1 / 185,Redshirt Freshman,19,90.26,Fordson,"Dearborn, MI",Michigan State,72 mi.,24,13.7K,4.3K,nan,nan
Nic Scourton,2022 - present,DL / 6-4 / 280,Sophomore,19,90.26,Bryan,"Bryan, TX",Purdue,860 mi.,8,3.5K,1.7K,1.8K,nan
Anthony Johnson,nan,LB / 6-1 / 230,nan,nan,90.25,Neumann Goretti,"Philadelphia, PA",Rutgers,56 mi.,21,-,1.3K,3,nan
T.J. Dudley,nan,LB / 6-1 / 218,nan,nan,90.25,Montgomery Catholic Preparatory,"Montgomery, AL",Clemson,257 mi.,19,17.2K,4.4K,28K,nan
Jaeden Gould,2023 - present,S / 6-2 / 190,Redshirt Freshman,20,90.25,Bergen Catholic,"Oradell, NJ",Nebraska,1181 mi.,25,8.1K,5.1K,972,nan
Fabian Ross,2022 - present,CB / 6-0 / 194,Sophomore,20,90.23,Bishop Gorman,"Las Vegas, NV",USC,233 mi.,21,7.4K,1.3K,nan,$68K
Theo Melin Ohrstrom,2022 - present,TE / 6-6 / 243,Redshirt Freshman,-,90.23,Clearwater Academy International,"Clearwater, FL",Texas A&M,835 mi.,13,nan,3K,nan,$68K
Cristian Driver,2022 - present,WR / 5-11 / 192,Sophomore,20,90.20,Liberty Christian,"Flower Mound, TX",Penn State,1188 mi.,25,100K,6.5K,4K,$154K
Mason Graham,2022 - present,DL / 6-3 / 292,Sophomore,20,90.19,Servite,"Anaheim, CA",Michigan,1930 mi.,10,3K,2.7K,nan,nan
Octavian Smith Jr,2022 - present,WR / 6-1 / 170,Sophomore,20,90.16,Paint Branch,"Burtonsville, MD",Maryland,7 mi.,20,nan,1K,nan,nan
Kevin Winston Jr.,2022 - present,S / 6-2 / 203,Sophomore,19,90.16,DeMatha Catholic,"Columbia, MD",Penn State,123 mi.,21,8K,1.3K,70K,$82K
Jaden Mangham,2022 - present,S / 6-1.5 / 164.6,Sophomore,20,90.14,Wylie E. Groves,"Franklin, MI",Michigan State,62 mi.,25,3.8K,3.7K,nan,nan
Zavion Thomas,2022 - present,WR / 5-11 / 170,Sophomore,-,90.13,John Ehret,"Marrero, LA",Mississippi State,260 mi.,14,nan,3.3K,nan,nan
Caleb Douglas,2022 - present,WR / 6-3 / 180,Sophomore,-,90.13,Hightower,"Missouri City, TX",Florida,793 mi.,7,3.6K,3.8K,nan,$91K
Braylin Presley,2023 - present,RB / 5-6 / 154,Sophomore,19,90.11,Bixby,"Bixby, OK",Oklahoma State,65 mi.,19,nan,5.3K,nan,nan
Aaron Bryant,2022 - present,DL / 6-3 / 290,Redshirt Freshman,19,90.08,Southaven,"Southaven, MS",Texas,556 mi.,18,-,2.2K,200,$168K
Dillon Tatum,2022 - present,CB / 5-10 / 190,Sophomore,19,90.07,West Bloomfield,"West Bloomfield, MI",Michigan State,56 mi.,25,9.3K,7.6K,2K,nan
Zane Durant,2022 - present,DL / 6-1 / 285,Sophomore,19,90.05,Lake Nona,"Orlando, FL",Penn State,871 mi.,16,5.6K,2.2K,277,$63K
Jacurri Brown,2022 - present,QB / 6-4 / 207,Sophomore,20,90.04,Lowndes,"Valdosta, GA",Miami,393 mi.,24,16.3K,7.9K,nan,$93K
Sam Roush,2022 - present,TE / 6-5 / 228,Sophomore,20,90.04,Lipscomb Academy,"Nashville, TN",Stanford,1949 mi.,19,1.7K,1.1K,nan,nan
Hunter Deyo,2023 - present,IOL / 6-2 / 265,Redshirt Freshman,20,90.03,Lewis Central,"Council Bluffs, IA",Iowa State,130 mi.,2,1.7K,1.5K,302,nan
C.J. Smith,2022 - present,WR / 6-3 / 180,Redshirt Freshman,19,90.02,Mt. Dora,"Orlando, FL",Georgia,395 mi.,24,16.8K,3.5K,nan,$94K
Mario Eugenio,nan,DL / 6-2.25 / 232,nan,nan,90.02,Gaither,"Clearwater, FL",Cincinnati,775 mi.,25,11K,3.1K,1.5K,nan
Maurion Horn,2022 - present,CB / 5-11 / 175,Redshirt Freshman,-,90.01,Broken Arrow,"Broken Arrow, OK",Texas Tech,380 mi.,14,5.2K,2.6K,581,nan
Dave Iuli,2022 - present,IOL / 6-4 / 330,Sophomore,20,90.00,Puyallup,"Puyallup, WA",Oregon,219 mi.,15,5.8K,2.6K,nan,nan
Jake Pope,2022 - present,S / 6-1 / 190,Redshirt Freshman,21,90.00,Buford,"Buford, GA",Alabama,217 mi.,25,41K,5.5K,154K,$166K
CJ Brown,nan,RB / 5-10 / 175,nan,20,90.00,Beggs,"Beggs, OK",Oklahoma State,60 mi.,10,2.2K,1.1K,683,nan
Jack Pedersen,2022 - present,RB / 6-4 / 256,Redshirt Freshman,19,90.00,IMG Academy,"Bradenton, FL",UCLA,2162 mi.,23,2.1K,1.5K,211,nan
Ephesians Prysock,2022 - present,CB / 6-3 / 171,Sophomore,20,89.99,Bishop Alemany,"Mission Hills, CA",Arizona,455 mi.,17,2.5K,1.6K,3.2K,nan
Tre Donaldson,nan,S / 6-0 / 192,nan,nan,89.99,nan,nan,Auburn,164 mi.,4,7.3K,5.3K,5.7K,nan
Tevin White,2022 - present,RB / 6-1 / 199,Sophomore,19,89.98,North Stafford,"Stafford, VA",Arizona State,1950 mi.,20,9.8K,2.1K,nan,nan
Devaughn Mortimer,nan,WR / 5-9 / 156,nan,19,89.97,Dillard,"Fort Lauderdale, FL",Louisville,900 mi.,11,nan,2K,nan,nan
